image_names,label,xmin,xmax,ymin,ymax
000817.jpg,coffee_table,828.858709,1026.760365,1644.126372,1841.63992
000817.jpg,coffee_table,976.942057,1174.843713,70.595459,268.109007
000805.jpg,coffee_table,49.09511,278.650306,573.734673,803.743505
000805.jpg,tub,1213.637727,1420.046816,353.255575,807.112446
000805.jpg,coffee_table,1693.5919,1859.063799,442.847014,608.641497
000805.jpg,sink,2180.663018,2343.014933,174.145994,498.917577
000805.jpg,dining_table,3121.425949,3476.050376,228.010694,628.571127
000805.jpg,large_sofa,4059.004434,4256.812844,150.028212,621.551852
000805.jpg,coffee_table,827.392456,1024.906004,1179.307707,1377.209363
000805.jpg,bed,48.489968,266.92998,837.467103,1176.409929
000805.jpg,small_sofa,273.884346,592.907621,482.684008,802.55169
000805.jpg,coffee_table,45.989368,275.544565,1604.447612,1834.456443
000805.jpg,armchair,270.698268,568.637312,1525.109363,1834.937882
000805.jpg,bed,49.01921,267.459222,72.204599,411.147425
000805.jpg,bed,1437.431432,1655.871444,1121.809062,1460.751888
000805.jpg,bed,1648.897574,1867.337586,1121.303309,1460.246134
000805.jpg,coffee_table,1915.255033,2144.810229,1609.314981,1839.323812
000805.jpg,armchair,1619.740301,1919.758432,1526.048149,1837.367981
000805.jpg,large_sink,1666.588056,1858.060465,70.72093,265.66792
000805.jpg,small_sink,1214.813027,1410.858598,71.69695,223.479935
000805.jpg,small_sofa,3609.007943,3928.875626,64.459968,383.483242
000805.jpg,coffee_table,830.55015,1028.451806,1408.480464,1605.994012
000805.jpg,coffee_table,976.942057,1174.843713,70.595459,268.109007
000805.jpg,coffee_table,977.055842,1174.957498,261.864782,459.37833
000805.jpg,coffee_table,828.858709,1026.760365,1644.126372,1841.63992
000826.jpg,coffee_table,49.09511,278.650306,573.734673,803.743505
000826.jpg,tub,1213.637727,1420.046816,353.255575,807.112446
000826.jpg,coffee_table,1693.5919,1859.063799,551.781409,717.575893
000826.jpg,sink,2180.663018,2343.014933,174.145994,498.917577
000826.jpg,round_table,3064.877143,3532.599183,193.95469,662.627131
000826.jpg,large_sofa,4059.341862,4257.150271,220.044625,691.568265
000826.jpg,coffee_table,827.392456,1024.906004,1179.307707,1377.209363
000826.jpg,bed,48.489968,387.432794,837.467103,1055.907115
000826.jpg,small_sofa,273.884344,567.871338,522.957989,802.551693
000826.jpg,coffee_table,45.989368,275.544565,1604.447612,1834.456443
000826.jpg,armchair,270.698268,578.136474,1518.581683,1834.937882
000826.jpg,bed,49.01921,267.459222,72.204599,411.147425
000826.jpg,bed,1437.431432,1655.871444,1121.809062,1460.751888
000826.jpg,bed,1648.897574,1867.337586,1121.303309,1460.246134
000826.jpg,coffee_table,1915.255033,2144.810229,1609.314981,1839.323812
000826.jpg,small_sofa,1614.304796,1919.758432,1543.21121,1837.367978
000826.jpg,large_sink,1666.588056,1858.060465,70.72093,265.66792
000826.jpg,small_sink,1214.813027,1366.596012,71.69695,267.742521
000826.jpg,small_sofa,3609.007943,3926.945818,64.459968,377.0738
000826.jpg,coffee_table,828.858709,1026.760365,1644.126372,1841.63992
000826.jpg,coffee_table,977.055842,1174.957498,261.864782,459.37833
000826.jpg,coffee_table,830.55015,1028.451806,1408.480464,1605.994012
000826.jpg,coffee_table,976.942057,1174.843713,70.595459,268.109007
000946.jpg,large_sink,2551.439966,2748.896966,1659.51438,1853.79938
000946.jpg,small_sofa,3027.710275,3326.354646,533.618699,818.256584
000946.jpg,small_sink,2593.58088,2747.819377,1363.24467,1561.494663
000946.jpg,twin_sink,3443.585787,3987.135884,515.248486,709.634578
000946.jpg,dining_table,1582.854984,1940.497984,402.715004,806.352004
000946.jpg,large_sofa,191.449578,392.078578,182.48607,657.17587
000946.jpg,armchair,620.4042,891.489858,185.040755,460.918914
000946.jpg,armchair,3222.847937,3476.258725,1475.015561,1727.249522
000946.jpg,coffee_table,2522.937871,2730.510049,1130.349473,1337.677306
000946.jpg,coffee_table,2895.509594,3100.945693,1648.853285,1854.688418
000946.jpg,small_sofa,3014.127533,3324.565013,899.09953,1216.967246
000946.jpg,small_sofa,1400.051834,1701.319985,1542.90359,1854.420166
000174.jpg,large_sink,1278.113963,1473.539963,1281.847426,1474.996426
000174.jpg,sink,232.075211,373.427411,1740.021644,2019.973844
000174.jpg,small_sofa,395.419083,554.394976,2025.836896,2201.129608
000174.jpg,round_table,1938.855521,2422.295311,2016.422773,2500.671442
000174.jpg,large_sofa,575.029877,1050.101885,2267.131908,2735.448235
000174.jpg,small_sofa,929.656817,1212.050461,2812.038639,3077.338334
000174.jpg,dining_table,2136.241221,2492.542221,1160.704705,1562.941705
000174.jpg,coffee_table,2598.850426,2840.628226,2911.669561,3153.922561
000174.jpg,tub,771.708292,955.353292,1570.305087,1970.958087
000174.jpg,coffee_table,2445.64108,2635.929356,215.605536,406.263716
000174.jpg,twin_sink,2471.880782,2839.809609,590.515744,723.684694
000174.jpg,coffee_table,229.477594,471.255394,2908.613501,3150.866501
000174.jpg,coffee_table,2261.912509,2452.200785,215.405532,406.063711
000174.jpg,coffee_table,2628.853638,2819.141914,215.40664,406.06482
000174.jpg,sink,2222.117256,2480.994356,590.639985,721.713752
000746.jpg,bed,1003.525765,1483.996716,1061.074656,1369.429483
000746.jpg,bed,1005.550133,1486.021083,1533.36051,1841.715337
000746.jpg,large_sink,321.623491,491.03425,2197.283706,2369.564604
000746.jpg,twin_sink,1497.671369,1951.957693,1402.225532,1563.887347
000746.jpg,coffee_table,2013.988648,2184.771362,1692.003841,1862.502608
000746.jpg,round_table,1695.068026,2113.344423,793.966842,1213.479944
000746.jpg,large_sofa,2289.070257,2486.542257,162.914968,634.102168
000746.jpg,small_sofa,1792.665993,2111.319437,163.660192,478.103168
000746.jpg,small_sofa,811.821941,1000.950575,1976.143945,2185.098395
000746.jpg,small_sink,2777.531286,2936.298774,2199.484164,2404.779012
000746.jpg,tub,100.713286,328.992217,2196.673765,2700.057323
000746.jpg,sink,323.434608,609.793539,2554.411601,2697.857144
000746.jpg,large_sink,2763.622221,2937.942638,2575.006735,2752.324267
000746.jpg,coffee_table,1315.157913,1485.971842,1364.238469,1534.683496
000309.jpg,bed,329.149609,547.511213,711.698339,1050.562742
000309.jpg,coffee_table,908.969296,1084.075153,242.883324,418.331628
000309.jpg,small_sofa,201.408876,511.973172,152.23563,453.368707
000309.jpg,tub,1633.519138,2034.469984,393.751033,576.555257
000309.jpg,sink,1238.535187,1516.732387,114.193883,253.791083
000309.jpg,large_sink,1846.487599,2038.059756,113.665849,308.19461
000309.jpg,round_table,1238.775073,1724.753527,1275.605532,1760.365843
000309.jpg,large_sofa,304.43697,775.88217,1076.500984,1274.230984
000309.jpg,coffee_table,549.850284,725.05589,1370.193732,1545.902528
000309.jpg,small_sofa,1796.007056,2012.745056,812.834323,1052.381923
000309.jpg,small_sofa,838.383952,1126.580695,1421.708674,1694.2666
000309.jpg,sink,1916.066822,2055.664022,1702.424653,1980.621853
000309.jpg,small_sofa,188.217241,501.32898,1417.944762,1736.102704
000309.jpg,coffee_table,1662.824423,1836.906988,600.52487,774.947786
000309.jpg,coffee_table,1828.830438,2002.913003,600.258722,774.681638
000309.jpg,coffee_table,1497.405478,1671.488042,600.111558,774.534474
000309.jpg,coffee_table,1882.387609,2056.470174,1073.073492,1247.496408
000309.jpg,twin_sink,1911.07535,2055.945632,1243.540778,1648.695398
000012.jpg,coffee_table,694.013692,936.466492,535.824151,778.752151
000012.jpg,large_sofa,1837.804367,2037.964367,1473.093428,1946.968628
000012.jpg,coffee_table,1479.920483,1712.733134,203.772337,437.040475
000012.jpg,tub,2581.740558,2766.060558,1798.326338,2199.654338
000012.jpg,small_sink,2051.728715,2205.340715,1907.798846,2105.150846
000012.jpg,twin_sink,865.334077,1272.918697,204.997385,352.297667
000012.jpg,coffee_table,2039.393912,2272.206564,950.326913,1183.595051
000012.jpg,round_table,4779.656773,5213.0804,1550.195212,1982.274973
000012.jpg,bed,3311.335343,3532.126943,738.764363,1080.058766
000012.jpg,coffee_table,3498.952579,3731.765231,1197.256201,1430.524339
000012.jpg,coffee_table,3380.059238,3715.940027,1633.084121,1969.713832
000012.jpg,armchair,2984.817553,3264.14362,1584.275882,1870.229552
000012.jpg,small_sofa,6298.898926,6584.571144,2226.522888,2495.581186
000012.jpg,armchair,1271.079158,1595.836663,1819.74528,2142.638705
000012.jpg,round_table,761.304262,1227.396672,1021.628369,1486.401404
000012.jpg,armchair,3585.477884,3845.110212,891.922511,1154.122661
000012.jpg,large_sofa,5875.399422,6222.723494,1624.955965,2135.87208
000012.jpg,sink,523.384855,804.012055,204.003014,346.030214
000012.jpg,large_sofa,2838.954823,3350.263464,1996.473521,2356.533209
000376.jpg,bed,531.15129,749.512894,712.173636,1051.03804
000376.jpg,coffee_table,908.969296,1084.075153,242.883324,418.331628
000376.jpg,small_sofa,202.822859,510.559186,154.185034,451.4193
000376.jpg,tub,1633.519138,2034.469984,393.751033,576.555257
000376.jpg,large_sink,1846.487599,2038.059756,113.665849,308.19461
000376.jpg,dining_table,1278.422842,1685.105755,1336.810489,1699.160882
000376.jpg,large_sofa,374.57104,846.01624,1076.500984,1274.230984
000376.jpg,coffee_table,550.004533,724.901641,1370.325366,1545.770894
000376.jpg,small_sofa,189.439463,500.106762,1418.612558,1735.434907
000376.jpg,coffee_table,1815.166022,2055.664022,1703.521678,1943.544478
000376.jpg,sink,1270.85175,1549.04895,114.39337,253.99057
000376.jpg,coffee_table,1662.824423,1836.906988,600.52487,774.947786
000376.jpg,coffee_table,1828.830438,2002.913003,600.258722,774.681638
000376.jpg,coffee_table,1497.405478,1671.488042,600.111558,774.534474
000376.jpg,coffee_table,1882.387609,2056.470174,1073.073492,1247.496408
000376.jpg,twin_sink,1911.07535,2055.945632,1243.540778,1648.695398
000787.jpg,bed,1003.525765,1483.996716,1061.074656,1369.429483
000787.jpg,bed,1005.550133,1486.021083,1533.36051,1841.715337
000787.jpg,large_sink,321.623491,491.03425,2197.283706,2369.564604
000787.jpg,twin_sink,1497.671369,1951.957693,1402.225532,1563.887347
000787.jpg,coffee_table,2013.92881,2184.771365,1691.996877,1862.502605
000787.jpg,round_table,1770.643689,2190.837599,869.558525,1289.085096
000787.jpg,large_sofa,2289.070257,2486.542257,162.914968,634.102168
000787.jpg,small_sofa,885.843594,1074.972228,1976.143945,2185.098395
000787.jpg,armchair,1792.665993,2083.013294,163.660192,464.325444
000787.jpg,tub,100.713286,328.992217,2196.673765,2700.057323
000787.jpg,sink,323.434608,609.793539,2554.411601,2697.857144
000787.jpg,large_sink,2763.622221,2937.942638,2575.006735,2752.324267
000787.jpg,coffee_table,1315.404805,1485.971842,1364.29105,1534.632974
000846.jpg,coffee_table,49.09511,278.650306,573.734673,803.743505
000846.jpg,tub,1213.637727,1420.046816,353.255575,807.112446
000846.jpg,coffee_table,1693.5919,1859.063799,550.68359,716.478073
000846.jpg,twin_sink,2180.663018,2343.356106,107.554836,564.19051
000846.jpg,round_table,3064.401943,3533.074383,194.42989,662.151931
000846.jpg,large_sofa,4059.563934,4257.372343,266.124753,737.648394
000846.jpg,coffee_table,826.800482,1024.31403,1121.914771,1319.816427
000846.jpg,bed,48.489968,266.92998,837.467103,1176.409929
000846.jpg,armchair,273.884344,569.911666,494.306507,802.55169
000846.jpg,coffee_table,45.989368,275.544565,1604.447612,1834.456443
000846.jpg,small_sofa,270.698268,590.56595,1515.914607,1834.937882
000846.jpg,bed,49.01921,267.459222,72.204599,411.147425
000846.jpg,bed,1437.431432,1655.871444,1121.809062,1460.751888
000846.jpg,bed,1648.897574,1867.337586,1121.303309,1460.246134
000846.jpg,coffee_table,1915.255033,2144.810229,1609.314981,1839.323812
000846.jpg,armchair,1625.125717,1919.758432,1530.797671,1837.367976
000846.jpg,large_sink,1666.588056,1858.060465,70.72093,265.66792
000846.jpg,small_sink,1214.813027,1410.858598,71.69695,223.479935
000846.jpg,armchair,3609.007943,3930.745022,64.459965,386.507865
000846.jpg,coffee_table,976.942057,1174.843713,70.595459,268.109007
000846.jpg,coffee_table,977.055842,1174.957498,261.864782,459.37833
000846.jpg,coffee_table,830.55015,1028.451806,1408.480464,1605.994012
000846.jpg,coffee_table,828.858709,1026.760365,1644.126372,1841.63992
000244.jpg,bed,1124.948108,1609.238222,1275.426676,1586.883517
000244.jpg,coffee_table,447.644812,607.776236,102.36893,262.808928
000244.jpg,sink,1992.65513,2133.84233,1109.79919,1389.58639
000244.jpg,coffee_table,1446.768794,1607.208791,1606.706838,1766.838262
000244.jpg,small_sofa,595.065362,887.381491,354.988838,659.38889
000244.jpg,armchair,113.46321,420.673486,365.319517,661.017915
000244.jpg,coffee_table,1449.168042,1609.60804,1092.6482,1252.779624
000244.jpg,dining_table,1677.580519,2079.652519,1490.943343,1847.079343
000244.jpg,coffee_table,223.717943,383.788429,2132.805061,2293.472805
000244.jpg,armchair,953.510923,1235.940539,696.300129,972.505367
000244.jpg,small_sink,1923.879392,2132.645552,85.255632,293.992641
000244.jpg,tub,923.268456,1184.43666,83.228062,658.161395
000244.jpg,large_sink,1940.143544,2136.229544,474.93995,667.92395
000244.jpg,sink,1176.050888,1455.838088,84.366417,225.553617
000244.jpg,coffee_table,1952.053122,2137.333123,689.994142,875.634141
000244.jpg,large_sofa,92.412415,291.732415,1418.900099,1891.935299
000331.jpg,bed,278.298108,496.659712,711.578689,1050.443093
000331.jpg,coffee_table,908.969296,1084.075153,242.883324,418.331628
000331.jpg,small_sofa,197.589802,515.792246,142.856824,462.747506
000331.jpg,tub,1633.519138,2034.469984,393.751033,576.555257
000331.jpg,twin_sink,1142.889296,1548.043916,113.995318,258.8656
000331.jpg,large_sink,1846.487599,2038.059756,113.665849,308.19461
000331.jpg,dining_table,1261.704053,1701.824544,1306.530313,1729.441062
000331.jpg,large_sofa,594.743746,1066.188946,1076.500984,1274.230984
000331.jpg,coffee_table,550.063008,724.84317,1370.680387,1545.41588
000331.jpg,small_sofa,192.435952,497.110273,1420.512127,1733.535342
000331.jpg,sink,1916.066822,2055.664022,1685.816608,1964.013808
000331.jpg,small_sofa,1796.007056,2012.745056,812.834323,1052.381923
000331.jpg,coffee_table,1662.824423,1836.906988,600.52487,774.947786
000331.jpg,coffee_table,1828.830438,2002.913003,600.258722,774.681638
000331.jpg,coffee_table,1497.405478,1671.488042,600.111558,774.534474
000331.jpg,coffee_table,1882.387609,2056.470174,1073.073492,1247.496408
000331.jpg,twin_sink,1911.07535,2055.945632,1243.540778,1648.695398
000535.jpg,sink,1503.708505,1643.536105,376.323204,654.750804
000535.jpg,coffee_table,1785.133425,1945.915817,231.692892,392.787965
000535.jpg,large_sink,1058.333657,1249.958057,326.348526,520.744926
000535.jpg,small_sink,932.417153,1083.649553,528.921138,723.713538
000535.jpg,tub,1295.169777,1477.290177,326.906201,726.034601
000535.jpg,large_sofa,1593.321915,2064.997515,1910.514038,2108.474438
000535.jpg,bed,195.068428,534.163228,470.959664,689.551664
000535.jpg,dining_table,1726.838919,2104.443602,645.414125,1050.444264
000535.jpg,small_sofa,1455.820388,1736.689431,1528.159442,1791.934539
000535.jpg,small_sofa,650.001833,905.074747,234.195533,486.595292
000535.jpg,coffee_table,623.817869,765.487511,100.622757,242.565994
000535.jpg,coffee_table,195.606033,432.839417,1869.819213,2107.521623
000535.jpg,small_sofa,196.048742,432.13999,1617.45254,1871.36576
000180.jpg,large_sink,1278.113963,1473.539963,1281.847426,1474.996426
000180.jpg,twin_sink,232.075211,378.700488,1676.542933,2083.45255
000180.jpg,small_sofa,518.081667,677.05756,2025.836896,2201.129608
000180.jpg,round_table,2022.899205,2497.577831,2123.891867,2597.653842
000180.jpg,large_sofa,626.246008,1087.247537,2289.482662,2770.743012
000180.jpg,small_sofa,916.883634,1224.823639,2796.234868,3093.14211
000180.jpg,coffee_table,2601.086553,2842.864353,979.880685,1222.133685
000180.jpg,dining_table,2136.241221,2492.542221,1160.704705,1562.941705
000180.jpg,tub,771.708292,955.353292,1570.305087,1970.958087
000180.jpg,coffee_table,2445.64108,2635.929356,215.605536,406.263716
000180.jpg,twin_sink,2471.880782,2839.809609,590.515744,723.684694
000180.jpg,coffee_table,229.477594,471.255394,2908.613501,3150.866501
000180.jpg,coffee_table,2628.853638,2819.141914,215.40664,406.06482
000180.jpg,coffee_table,2261.912509,2452.200785,215.405532,406.063711
000180.jpg,sink,2222.117256,2480.994356,590.639985,721.713752
000429.jpg,large_sink,1766.164031,1959.335887,1458.669522,1648.612455
000429.jpg,sink,1257.193945,1395.340075,1352.344634,1629.090772
000429.jpg,tub,1508.765779,1906.212722,956.165781,1136.604713
000429.jpg,dining_table,1230.838556,1583.933497,536.55256,935.583503
000429.jpg,coffee_table,1228.43677,1411.322663,87.481147,270.728362
000429.jpg,bed,95.855171,433.268511,86.971111,303.881649
000429.jpg,large_sofa,95.814541,292.093474,444.455536,914.449683
000429.jpg,coffee_table,405.429844,648.613623,605.141944,849.037415
000429.jpg,small_sofa,1682.431124,1897.718058,573.385722,811.482257
000429.jpg,coffee_table,1798.70296,1958.343736,1191.430154,1350.757783
000429.jpg,small_sofa,704.030101,949.282435,342.677554,565.93023
000429.jpg,small_sofa,651.589905,970.029525,857.373627,1174.125014
000429.jpg,sink,1679.17937,1958.041613,87.041682,226.219846
000429.jpg,coffee_table,95.569899,302.014051,1441.50159,1648.355243
000429.jpg,small_sofa,311.244721,506.270932,1472.094791,1648.547824
000429.jpg,sink,1405.298363,1684.160606,87.402282,226.580446
000058.jpg,coffee_table,594.611456,837.064256,535.824151,778.752151
000058.jpg,large_sofa,1837.804367,2037.964367,1600.851766,2074.726966
000058.jpg,coffee_table,1479.920483,1712.733134,203.772337,437.040475
000058.jpg,tub,2581.740558,2766.060558,1798.326338,2199.654338
000058.jpg,small_sink,2051.691973,2205.303973,1903.168991,2100.520991
000058.jpg,twin_sink,726.003536,1133.588156,204.656724,351.957006
000058.jpg,round_table,698.370095,1169.394095,971.277228,1441.350828
000058.jpg,coffee_table,2039.393912,2272.206564,950.326913,1183.595051
000058.jpg,round_table,4844.876821,5310.969232,1664.540039,2130.375989
000058.jpg,bed,3482.068414,3702.860014,739.327838,1080.622242
000058.jpg,coffee_table,3295.96087,3528.773521,1198.078027,1431.346165
000058.jpg,large_sofa,2875.032,3386.340641,2013.882854,2373.942542
000058.jpg,coffee_table,3411.49864,3684.500622,1665.368557,1937.429392
000058.jpg,armchair,2964.92369,3283.64366,1584.275879,1907.952887
000058.jpg,large_sofa,960.899432,1471.989928,1754.023604,2126.392913
000058.jpg,large_sofa,5852.773051,6212.832901,1604.859088,2116.167732
000636.jpg,large_sink,370.339998,573.464334,1156.769522,1362.707303
000636.jpg,small_sink,673.411571,869.282591,1156.158462,1308.634756
000636.jpg,coffee_table,1619.055188,1834.072075,1310.095647,1525.713065
000636.jpg,twin_sink,1619.170485,1765.727593,686.242334,1093.412446
000636.jpg,dining_table,2292.60393,2649.101521,516.950875,919.442471
000636.jpg,large_sofa,3125.424985,3598.969388,904.227355,1103.710931
000636.jpg,coffee_table,3237.117777,3452.476681,1281.364285,1497.227431
000636.jpg,bed,206.628405,426.769637,788.653708,1129.449898
000636.jpg,large_sofa,207.644511,681.188915,1553.036389,1752.519965
000636.jpg,bed,1899.434208,2240.230398,1922.138475,2142.279702
000636.jpg,coffee_table,772.449765,1002.423718,899.027896,1129.453409
000636.jpg,coffee_table,978.898617,1220.728397,1969.294594,2211.600174
000636.jpg,small_sofa,2810.744213,3126.758066,1363.324707,1671.524879
000636.jpg,large_sofa,1393.720743,1593.204319,126.694583,600.238986
000636.jpg,coffee_table,3388.476442,3601.46499,610.05449,823.459856
000636.jpg,armchair,2790.622157,3086.605829,1000.00094,1307.511026
000636.jpg,tub,208.555008,378.414285,1156.636232,1526.634716
000636.jpg,coffee_table,614.361168,844.335121,125.431774,355.857288
000636.jpg,armchair,581.371541,883.170701,345.994513,637.541481
000636.jpg,bed,204.992895,434.627079,2293.510443,2649.228472
000636.jpg,coffee_table,426.370155,571.694918,2503.003702,2648.05058
000636.jpg,bed,993.144181,1222.778364,2293.226999,2648.945027
000636.jpg,coffee_table,854.446273,1001.14393,2502.059385,2648.476078
000636.jpg,coffee_table,1656.910236,1886.884189,2602.205735,2832.631248
000636.jpg,armchair,1623.247444,1920.792656,2319.650048,2608.07938
000636.jpg,coffee_table,2803.73144,2982.749159,2470.428589,2649.793656
000636.jpg,coffee_table,2971.916941,3150.934661,2469.918475,2649.283541
000636.jpg,coffee_table,3261.477167,3440.494886,2332.967453,2512.33252
000636.jpg,coffee_table,3429.22028,3608.237999,2333.660945,2513.026012
000210.jpg,bed,1124.948108,1609.238222,1275.426676,1586.883517
000210.jpg,coffee_table,408.778257,568.909681,102.513956,262.953953
000210.jpg,sink,1993.106904,2134.294104,1280.569488,1560.356688
000210.jpg,coffee_table,1449.168042,1609.60804,1092.6482,1252.779624
000210.jpg,armchair,935.040807,1254.410655,696.300129,1007.657709
000210.jpg,coffee_table,1446.768794,1607.208791,1606.706838,1766.838262
000210.jpg,small_sofa,569.711706,887.381491,338.347261,659.38889
000210.jpg,coffee_table,240.224609,402.18224,2145.133478,2306.924525
000210.jpg,small_sink,1923.879392,2132.645552,85.255632,293.992641
000210.jpg,tub,923.268456,1184.43666,83.228062,658.161395
000210.jpg,large_sink,1940.143544,2136.229544,474.93995,667.92395
000210.jpg,twin_sink,1176.050888,1582.795507,84.366417,230.8267
000210.jpg,coffee_table,1952.053122,2137.333123,689.994142,875.634141
000332.jpg,bed,469.36224,687.723844,712.02825,1050.892654
000332.jpg,coffee_table,908.969296,1084.075153,242.883324,418.331628
000332.jpg,small_sofa,197.133408,516.248636,145.210162,460.394176
000332.jpg,tub,1633.519134,2034.46998,393.751037,576.55526
000332.jpg,sink,1147.791359,1425.988559,113.633737,253.230937
000332.jpg,large_sink,1846.487599,2038.059756,113.665849,308.19461
000332.jpg,dining_table,1296.902977,1666.625623,1311.786857,1724.184518
000332.jpg,large_sofa,314.984164,786.429364,1076.500984,1274.230984
000332.jpg,coffee_table,549.479707,725.426467,1370.194139,1545.902125
000332.jpg,small_sofa,185.200646,504.345578,1417.169779,1736.877683
000332.jpg,small_sofa,843.506363,1121.458288,1427.796061,1688.179208
000332.jpg,coffee_table,1815.166022,2055.664022,1686.839886,1926.862686
000332.jpg,small_sofa,1796.007056,2012.745056,812.834323,1052.381923
000332.jpg,coffee_table,1662.824423,1836.906988,600.52487,774.947786
000332.jpg,coffee_table,1828.830438,2002.913003,600.258722,774.681638
000332.jpg,coffee_table,1497.405478,1671.488042,600.111558,774.534474
000332.jpg,coffee_table,1882.387609,2056.470174,1073.073492,1247.496408
000332.jpg,twin_sink,1911.07535,2055.945632,1243.540778,1648.695398
000949.jpg,large_sink,2551.439966,2748.896966,1659.51438,1853.79938
000949.jpg,small_sofa,3067.48202,3326.354646,533.618699,771.601066
000949.jpg,small_sink,2593.58088,2747.819377,1363.24467,1561.494663
000949.jpg,twin_sink,3443.585787,3987.135884,515.248486,709.634578
000949.jpg,dining_table,2039.924524,2443.561524,425.712004,783.355004
000949.jpg,large_sofa,191.449578,392.078578,182.48607,657.17587
000949.jpg,small_sofa,580.267479,891.489861,185.040755,485.90786
000949.jpg,coffee_table,2789.460407,2994.896506,1647.698274,1853.533408
000949.jpg,small_sofa,3246.303332,3503.940005,1451.202885,1727.249522
000949.jpg,coffee_table,191.963328,399.425751,1017.142116,1225.061327
000949.jpg,small_sofa,3002.938008,3324.565013,894.04405,1216.967246
000949.jpg,small_sofa,1400.051834,1722.688906,1534.878757,1854.420166
000124.jpg,large_sink,1278.113963,1473.539963,1281.847426,1474.996426
000124.jpg,sink,232.075211,373.427411,1740.021644,2019.973844
000124.jpg,coffee_table,422.421511,597.396918,2025.815606,2201.129603
000124.jpg,round_table,2120.603542,2608.857974,2250.406962,2739.313012
000124.jpg,large_sofa,621.170466,1102.43081,2302.909112,2763.910646
000124.jpg,small_sofa,920.438388,1221.268886,2800.833418,3088.54355
000124.jpg,coffee_table,2598.850426,2840.628226,2911.669561,3153.922561
000124.jpg,coffee_table,2601.20666,2842.98446,994.473721,1236.726721
000124.jpg,dining_table,2113.273221,2515.510221,1206.640705,1562.941705
000124.jpg,tub,771.708292,955.353292,1570.305087,1970.958087
000124.jpg,coffee_table,2445.64108,2635.929356,215.605536,406.263716
000124.jpg,twin_sink,2471.880782,2839.809609,590.515744,723.684694
000124.jpg,coffee_table,229.477594,471.255394,2908.613501,3150.866501
000124.jpg,sink,2222.117256,2480.994356,590.639985,721.713752
000124.jpg,coffee_table,2628.853638,2819.141914,215.40664,406.06482
000124.jpg,coffee_table,2261.912509,2452.200785,215.405532,406.063711
000777.jpg,bed,1003.525765,1483.996716,1061.074656,1369.429483
000777.jpg,bed,1005.550133,1486.021083,1533.36051,1841.715337
000777.jpg,large_sink,321.623491,491.03425,2197.283706,2369.564604
000777.jpg,twin_sink,1497.671369,1660.92908,1402.225532,1861.1349
000777.jpg,coffee_table,2014.081299,2184.771362,1692.066119,1862.502608
000777.jpg,round_table,1607.394041,2026.707437,707.598379,1127.669226
000777.jpg,large_sofa,2289.070257,2486.542257,162.914968,634.102168
000777.jpg,small_sofa,1792.665993,2104.851244,163.660192,467.224964
000777.jpg,small_sofa,829.925746,1019.05438,1976.143945,2185.098395
000777.jpg,coffee_table,2768.634771,2936.298771,2218.463132,2385.800047
000777.jpg,tub,100.713286,328.992217,2196.673765,2700.057323
000777.jpg,sink,323.434608,609.793539,2554.411601,2697.857144
000777.jpg,large_sink,2763.622221,2937.942638,2575.006735,2752.324267
000777.jpg,coffee_table,1315.487543,1485.971842,1364.039237,1534.874914
000175.jpg,large_sink,1278.113963,1473.539963,1281.847426,1474.996426
000175.jpg,twin_sink,232.075211,378.700488,1676.542933,2083.45255
000175.jpg,round_table,2012.664852,2490.224453,2110.267645,2588.709024
000175.jpg,large_sofa,618.493684,1126.642691,2342.947261,2737.921596
000175.jpg,small_sofa,918.571109,1223.136164,2798.447919,3090.929049
000175.jpg,dining_table,2136.241221,2492.542221,1160.704705,1562.941705
000175.jpg,coffee_table,2601.400319,2843.178119,1018.002744,1260.255744
000175.jpg,small_sofa,563.528468,722.504361,2025.836896,2201.129608
000175.jpg,tub,771.708292,955.353292,1570.305087,1970.958087
000175.jpg,coffee_table,2445.64108,2635.929356,215.605536,406.263716
000175.jpg,twin_sink,2471.880782,2839.809609,590.515744,723.684694
000175.jpg,coffee_table,229.477594,471.255394,2908.613501,3150.866501
000175.jpg,coffee_table,2261.912509,2452.200785,215.405532,406.063711
000175.jpg,sink,2222.117256,2480.994356,590.639985,721.713752
000175.jpg,coffee_table,2628.853638,2819.141914,215.40664,406.06482
000930.jpg,large_sink,2554.611966,2748.896966,1656.34238,1853.79938
000930.jpg,small_sofa,3026.873657,3326.354646,533.618696,819.296721
000930.jpg,small_sink,2593.58088,2747.819377,1363.24467,1561.494663
000930.jpg,twin_sink,3443.585787,3987.135884,515.248486,709.634578
000930.jpg,dining_table,2265.933917,2669.570917,425.712004,783.355004
000930.jpg,large_sofa,191.449578,666.139378,182.48607,383.11507
000930.jpg,small_sofa,193.510791,444.148493,638.286778,908.271971
000930.jpg,coffee_table,191.963328,399.526288,1017.098105,1225.061327
000930.jpg,coffee_table,2522.832072,2730.510046,1130.267721,1337.677306
000930.jpg,coffee_table,2789.460407,2994.896506,1647.698274,1853.533408
000930.jpg,small_sofa,3017.365523,3324.565013,901.24508,1216.967243
000930.jpg,armchair,1400.051831,1725.435385,1531.213768,1854.420162
000814.jpg,coffee_table,49.09511,278.650306,573.734673,803.743505
000814.jpg,tub,1213.637727,1420.046816,353.255575,807.112446
000814.jpg,coffee_table,1693.5919,1859.063799,404.33837,570.132854
